country,currentURL,enseigneID,enseigneName,productDate,productLinkDetail,productName,productQuantityRating,productRating,product_id,shopID
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/caffitaly-compatible-coffee-variety-includes-decaffe-48-coffee-c/PLID42194562,Caffitaly Compatible - Coffee Variety (includes Decaffe)- 48 Coffee Capsules,,3.5,PLID42194562,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/caffeluxe-origins-french-blend-medium-roast-espresso-capsules/PLID33067451,Caffeluxe - Origins - French Blend Medium Roast Espresso Capsules,,4.6,PLID33067451,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/importers-st-tropez-nespresso-compatible-coffee-capsules-40/PLID54546877,Importers St Tropez Nespresso Compatible Coffee Capsules - 40,,0,PLID54546877,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/favourites-sampler-pack-nespresso-compatible-capsules-100-capsul/PLID52088814,Favourites Sampler Pack Nespresso Compatible Capsules - 100 Capsules,,0,PLID52088814,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-a-modo-mio-compatible-cremoso-roast-32-capsules/PLID48473860,Lavazza A Modo Mio Compatible Cremoso Roast - 32 Capsules ,,0,PLID48473860,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/decaffe-20-coffee-capsules-for-nespresso-caffeluxe/PLID46639861,Decaffe 20 Coffee Capsules for Nespresso & Caffeluxe,,5.0,PLID46639861,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/red-espresso-caramel-rooibos-30-capsules-for-nespresso-caffeluxe/PLID46639854,red espresso Caramel Rooibos 30 Capsules for Nespresso & Caffeluxe,,0,PLID46639854,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/50-bulk-lungo-coffee-capsules-nespresso-and-caffeluxe-compatible/PLID43684294,50 Bulk Lungo Coffee Capsules – Nespresso and Caffeluxe compatible,,4.0,PLID43684294,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/milex-cafe-barista-compatible-coffee-variety-mix-50-espressocap-/PLID42194557,Milex Cafe Barista Compatible - Coffee Variety Mix - 50 EspressoCap Coffee Capsules,,0,PLID42194557,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/caffeluxe-origins-brazilian-blend-dark-roast-lungo-capsules/PLID33067453,Caffeluxe - Origins - Brazilian Blend Dark Roast Lungo Capsules,,3.6,PLID33067453,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-blue-compatible-obsession-roast-50-capsules/PLID52621166,Lavazza Blue Compatible Obsession Roast - 50 Capsules,,0,PLID52621166,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/50-bulk-mild-roast-coffee-capsules-nespresso-and-caffeluxe-compa/PLID43684293,50 Bulk Mild Roast Coffee Capsules – Nespresso and Caffeluxe compatible,,5.0,PLID43684293,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/k-fee-compatible-wave-preferenza-coffee-capsules-coffee-variety-/PLID42194566,K-Fee compatible Wave & Preferenza Coffee Capsules - Coffee Variety (includes Decaffe)- 48 Coffee Capsules ,,3.8,PLID42194566,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/must-nespresso-compatible-biodegradable-coffee-capsules-armonia-/PLID70478883,MUST Nespresso Compatible Biodegradable Coffee Capsules Armonia 10s,,4.0,PLID70478883,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=120&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/must-nespresso-compatible-biodegradable-coffee-capsules-supremo-/PLID70478882,MUST Nespresso Compatible Biodegradable Coffee Capsules Supremo Arabica 10s,,0,PLID70478882,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/must-nespresso-compatible-biodegradable-coffee-capsules-orzo-bio/PLID70433538,MUST Nespresso Compatible Biodegradable Coffee Capsules Orzo Biologico 10s,,0,PLID70433538,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/belmio-allegro-nespresso-compatible-coffee-capsules/PLID46910090,Belmio - Allegro Nespresso Compatible Coffee Capsules,,4.2,PLID46910090,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-blue-compatible-italian-deluxe-variety-40-capsules/PLID52621167,Lavazza Blue Compatible Italian Deluxe Variety - 40 Capsules,,5.0,PLID52621167,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/caffeluxe-origins-colombian-decaffe-medium-roast-espresso-capsul/PLID33067454,Caffeluxe - Origins - Colombian Decaffe Medium Roast Espresso Capsules,,4.6,PLID33067454,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/caffitaly-ecaffe-cremoso-coffee-capsules/PLID21044155,Caffitaly - Ecaffe - Cremoso Coffee Capsules,,4.5,PLID21044155,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/nespresso-compatible-coffee-50-capsules-bulk-special/PLID41141717,Nespresso Compatible Coffee 50 Capsules - Bulk Special,,3.4,PLID41141717,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/italian-coffee-intenso-nespresso-compatible-capsules/PLID54520254,Italian Coffee Intenso - Nespresso compatible capsules,,4.3,PLID54520254,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/belmio-intenso-nespresso-compatible-coffee-capsules/PLID46910092,Belmio - Intenso Nespresso Compatible Coffee Capsules,,4.3,PLID46910092,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/l-or-forza-intensity-9-nespresso-compatible-coffee-capsules-pack/PLID53598068,L'OR Forza Intensity 9 - Nespresso Compatible Coffee Capsules - Pack of 10 capsules,,4.7,PLID53598068,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/italian-coffee-decaffe-nespresso-compatible-capsules/PLID54520259,Italian Coffee Decaffe - Nespresso compatible capsules,,4.2,PLID54520259,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/espresto-rooibos-espresso-capsules/PLID47901924,Espresto - Rooibos Espresso Capsules,,4.7,PLID47901924,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/red-espresso-intenso-rooibos-30-capsules-for-nespresso-caffeluxe/PLID46639856,red espresso Intenso Rooibos 30 Capsules for Nespresso & Caffeluxe,,4.6,PLID46639856,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/caffeluxe-nespresso-compatible-coffee-capsules-200-bulk-special/PLID44310669,Caffeluxe Nespresso Compatible Coffee Capsules - 200 Bulk Special,,3.8,PLID44310669,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-armonico-nespresso-compatible-coffee-capsules-40/PLID52036250,Lavazza Armonico Nespresso Compatible Coffee Capsules - 40,,5.0,PLID52036250,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-vigoroso-coffee-capsules-10/PLID52856322,Lavazza - Vigoroso Coffee Capsules - 10,,4.2,PLID52856322,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/red-espresso-original-bulk-special-50-nespresso-compatible-rooib/PLID42194558,red espresso Original Bulk Special - 50 Nespresso Compatible Rooibos Capsules,,4.5,PLID42194558,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/nespresso-uber-coffee-capsules-mixed-speciality-pack-100-no-deca/PLID69043057,Nespresso Uber Coffee Capsules - Mixed Speciality Pack 100 (No Decaf),,3.4,PLID69043057,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-decaffeinato-nespresso-compatible-coffee-capsules-40/PLID54858136,Lavazza Decaffeinato Nespresso Compatible Coffee Capsules - 40,,5.0,PLID54858136,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/terbodore-hazelnut-40-coffee-capsules-for-nespresso-caffeluxe/PLID46639851,Terbodore Hazelnut 40 Coffee Capsules for Nespresso & Caffeluxe,,5.0,PLID46639851,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=40&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/nespresso-compatible-illy-capsules-classico-espresso-roast-2-x-1/PLID70901932,Nespresso Compatible Illy Capsules - Classico Espresso Roast - 2 x 10 Capsules,,0,PLID70901932,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/heavenly-coffees-kenya-blue-mountain-twin-pack-2x250g-coffee-bea/PLID69359773,Heavenly Coffees - Kenya Blue Mountain Twin Pack - 2x250g Coffee Beans,,0,PLID69359773,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/heavenly-coffee-mt-elgon-value-pack-3x1kg-coffee-beans/PLID69359770,Heavenly Coffee - Mt. Elgon Value Pack - 3x1kg Coffee Beans,,0,PLID69359770,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/heavenly-coffees-mt-elgon-single-pack-1x1kg-coffee-beans/PLID69359769,Heavenly Coffees - Mt. Elgon Single Pack - 1x1kg Coffee Beans,,0,PLID69359769,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/heavenly-coffees-dark-angel-s-brew-value-pack-3x1kg-coffee-beans/PLID69359766,Heavenly Coffees - Dark Angel's Brew Value Pack - 3x1kg Coffee Beans,,0,PLID69359766,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/heavenly-coffees-dark-angel-s-brew-single-pack-1x1kg-coffee-bean/PLID69359765,Heavenly Coffees - Dark Angel's Brew Single Pack - 1x1kg Coffee Beans,,0,PLID69359765,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/heavenly-coffees-angel-s-brew-single-pack-1x1kg-coffee-beans/PLID69359761,Heavenly Coffees - Angel's Brew Single Pack - 1x1kg Coffee Beans,,0,PLID69359761,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/coffee-beans-italian-roast-enthusiast-kit-3-x-1kg/PLID69344251,Coffee Beans Italian Roast - Enthusiast Kit 3 x 1kg,,0,PLID69344251,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/coffee-beans-italian-roast-emozione-brazilian-1kg/PLID69344226,Coffee Beans - Italian Roast - Emozione - Brazilian 1kg,,0,PLID69344226,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/manaka-coffee-nguni-blend-whole-bean-coffee-250g/PLID69343530,Manaka Coffee - Nguni Blend Whole Bean Coffee - 250g,,0,PLID69343530,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/manaka-coffee-nguni-blend-whole-bean-coffee-1kg/PLID69343529,Manaka Coffee - Nguni Blend Whole Bean Coffee - 1kg,,0,PLID69343529,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/manaka-coffee-phats-bones-blend-whole-bean-coffee-250g/PLID69343527,Manaka Coffee - Phats & Bones Blend Whole Bean Coffee - 250g,,0,PLID69343527,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/fun-blend-1kg-coffee-beans/PLID69306803,Fun Blend - 1kg Coffee beans,,0,PLID69306803,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/fun-blend-250g-coffee-beans/PLID69306783,Fun Blend - 250g Coffee Beans,,0,PLID69306783,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/cataui-single-origin-100-arabica-coffee-beans-250g/PLID69281127,Cataui - Single Origin 100% Arabica Coffee Beans 250g,,0,PLID69281127,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/cataui-single-origin-100-arabica-coffee-beans-1kg/PLID69281126,Cataui - Single Origin 100% Arabica Coffee Beans 1kg,,0,PLID69281126,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/magwava-s-blend-1kg-coffee-beans/PLID69279691,Magwava's Blend - 1kg Coffee Beans,,0,PLID69279691,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/magwava-s-blend-250g-coffee-beans/PLID69278224,Magwava's Blend -  250g Coffee Beans,,0,PLID69278224,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/colombia-excelso-decaf-500g-coffee-beans/PLID69276469,Colombia Excelso Decaf 500g Coffee Beans,,4.0,PLID69276469,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/costa-rica-bromelia-fancy-500g-coffee-beans/PLID69276468,Costa Rica Bromelia Fancy 500g Coffee Beans,,0,PLID69276468,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=360&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/f6-single-origin-100-arabica-coffee-beans-1kg/PLID69276116,F6 - Single Origin 100% Arabica Coffee Beans 1kg,,0,PLID69276116,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-deciso-coffee-capsules-10/PLID52856324,Lavazza - Deciso Coffee Capsules - 10,,4.0,PLID52856324,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/espresto-ritmo-lungo-capsules/PLID44858550,Espresto - Ritmo Lungo Capsules,,4.0,PLID44858550,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/espresto-cappuccino-capsules/PLID44858553,Espresto - Cappuccino Capsules,,4.1,PLID44858553,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-favourites-variety-nespresso-compatible-coffee-capsules-/PLID65549764,Lavazza Favourites Variety Nespresso Compatible Coffee Capsules - 80,,4.0,PLID65549764,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/terbodore-flavour-special-40-nespresso-and-caffeluxe-compatible-/PLID43684286,Terbodore Flavour Special - 40 Nespresso and Caffeluxe compatible coffee capsules,,4.5,PLID43684286,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-armonico-coffee-capsules-10/PLID52856321,Lavazza - Armonico Coffee Capsules - 10,,4.3,PLID52856321,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/nescaf-dolce-gusto-caf-au-lait-magnum-30-capsules/PLID49124445,NESCAFÉ Dolce Gusto Café Au Lait Magnum 30 Capsules,,4.9,PLID49124445,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/nespresso-caffeluxe-capsules-lungo-dark-roast-bulk-50/PLID54489196,Nespresso Caffeluxe Capsules Lungo Dark Roast Bulk 50,,4.8,PLID54489196,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/espresto-belcanto-lungo-capsules/PLID44858551,Espresto - Belcanto Lungo Capsules,,4.4,PLID44858551,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/terbodore-coffee-special-40-nespresso-and-caffeluxe-compatible-c/PLID43684285,Terbodore Coffee Special - 40 Nespresso and Caffeluxe compatible coffee capsules,,4.6,PLID43684285,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-deciso-nespresso-compatible-coffee-capsules-40/PLID52036253,Lavazza Deciso Nespresso Compatible Coffee Capsules - 40,,5.0,PLID52036253,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/vida-e-caffe-auriga-capsule-sleeve/PLID47904286,Vida e Caffe - Auriga Capsule Sleeve,,4.0,PLID47904286,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/vida-e-caffe-electra-capsule-sleeve/PLID47904291,Vida e Caffe - Electra Capsule Sleeve,,4.3,PLID47904291,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/vida-e-caffe-estrela-decaf-capsule-sleeve/PLID47904288,Vida e Caffe - Estrela Decaf Capsule Sleeve,,4.1,PLID47904288,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/importers-bulk-special-variety-100-coffee-capsules-for-nespresso/PLID46639875,Importers Bulk Special Variety 100 Coffee Capsules for Nespresso & Caffeluxe,,4.3,PLID46639875,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/red-espresso-rooibos-special-flavour-50-nespresso-compatible-cap/PLID41466765,red espresso Rooibos Special Flavour - 50 Nespresso Compatible Capsules,,4.1,PLID41466765,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-vigoroso-nespresso-compatible-coffee-capsules-40/PLID52036251,Lavazza Vigoroso Nespresso Compatible Coffee Capsules - 40,,4.2,PLID52036251,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/lavazza-favourites-variety-nespresso-compatible-coffee-capsules-/PLID65549763,Lavazza Favourites Variety Nespresso Compatible Coffee Capsules - 40,,5.0,PLID65549763,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/vida-e-caffe-vega-capsule-sleeve/PLID47904289,Vida e Caffe - Vega Capsule Sleeve,,3.8,PLID47904289,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=20&detail=mlisting&filter=Category%3A25747&filter=Available%3Atrue,,,,https://www.takealot.com/50-bulk-decaffe-coffee-capsules-nespresso-and-caffeluxe-compatib/PLID43684295,50 Bulk Decaffe Coffee Capsules - Nespresso and Caffeluxe compatible,,4.9,PLID43684295,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=340&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/jewels-the-strong-one-1kg/PLID69526139,Jewels - The Strong One 1kg,,0,PLID69526139,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=340&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/jewels-the-strong-one-250g/PLID69526138,Jewels - The Strong One 250g,,0,PLID69526138,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=340&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/voodoo-like-sunday-morning-1kg/PLID69526136,Voodoo - Like Sunday Morning 1kg,,0,PLID69526136,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=340&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/voodoo-i-got-this-1kg/PLID69526133,Voodoo - I Got This 1kg,,0,PLID69526133,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=340&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/manhattan-project-give-peace-a-chance-decaf-2kg/PLID69526128,Manhattan Project - Give Peace a Chance Decaf 2kg,,0,PLID69526128,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling+Descending&rows=200&start=340&detail=mlisting&filter=Category%3A25748&filter=Available%3Atrue,,,,https://www.takealot.com/manhattan-project-give-peace-a-chance-decaf-1kg/PLID69526127,Manhattan Project - Give Peace a Chance Decaf 1kg,,0,PLID69526127,
